date,number of reporting areas,COVID-19 cases,occupied intensive care beds,free intensive care beds,emergency reserve,intensive care patients with positive COVID-19 test,invasively ventilated,with treatment completed,thereof deceased,intensive care patients without positive COVID-19 test,in intensive care treatment (change from previous day),thereof invasively ventilated (change from previous day),with treatment completed (change from previous day),thereof deceased (change from previous day),newly admitted intensive care patients with a positive COVID-19 test,newly admitted intensive care patients with a positive COVID-19 test (mean ±3 days),intensive care patients with positive COVID-19 test (mean ±3 days),thereof invasively ventilated (mean ±3 days),invasively ventilated (%),Proportion of occupied intensive care beds (%),Proportion of occupied intensive care beds incl. emergency reserve (%),Proportion of patients with positive COVID-19 test in occupied intensive care beds (%),Proportion of patients with positive COVID-19 test in available intensive care beds without emergency reserve (%),Proportion of patients with positive COVID-19 test in available intensive care beds incl. emergency reserve (%),intensive care patients with positive COVID-19 test (change from previous day),"intensive care patients with positive COVID-19 test (change from previous day, mean ±3 days)",not invasively ventilated,invasively ventilated (change from previous day),invasively ventilated (mean ±3 days),number of intensive care beds,number of intensive care beds incl. emergency reserve,number of occupied intensive care beds (mean ±3 days),"with treatment completed (change from previous day, mean ±3 days)",R value calculated by newly admitted intensive care patients with a positive COVID-19 test (mean ±3 days),calculated start of infection of newly admitted intensive care patients with a positive COVID-19 test,calculated start of infection of newly admitted intensive care patients with a positive COVID-19 test (mean ±3 days),R value by calculated onset of infection of newly admitted intensive care patients with a positive COVID-19 test (mean ±3 days)
2020-06-05,1419.0,588.0,20822.0,10748.0,0.0,595.0,339.0,14020.0,3649.0,20234.0,-5.0,-2.0,74.0,16.0,69.0,43.857142857142854,600.0,343.0,56.97478991596638,65.95502058916693,65.95502058916693,2.8239362213043897,1.862527716186253,1.862527716186253,-12.0,-21.714285714285715,256.0,-2.0,343.0,31570.0,31570.0,20301.285714285714,63.42857142857143,0.9500446030330061,-68.0,3.4285714285714284,0.5787847579814624
2020-06-06,1421.0,562.0,20562.0,10994.0,0.0,576.0,337.0,13999.0,3642.0,20000.0,-19.0,-2.0,-21.0,-7.0,-40.0,46.714285714285715,577.7142857142857,334.7142857142857,58.50694444444444,65.1603498542274,65.1603498542274,2.733197159809357,1.780960831537584,1.780960831537584,-26.0,-24.571428571428573,239.0,-2.0,334.7142857142857,31556.0,31556.0,20438.85714285714,69.0,0.909404659188956,-14.0,-20.571428571428573,0.25765575501583954
2020-06-07,1421.0,567.0,19972.0,11553.0,0.0,568.0,330.0,13879.0,3568.0,19405.0,-8.0,-7.0,-120.0,-74.0,-128.0,-0.14285714285714285,557.7142857142857,325.1428571428572,58.098591549295776,63.35289452815226,63.35289452815226,2.838974564390146,1.7985725614591594,1.7985725614591594,5.0,-21.0,238.0,-7.0,325.14285714285717,31525.0,31525.0,20496.85714285714,19.857142857142858,0.7551789077212806,-101.0,-27.571428571428573,-0.13930348258706468
2020-06-08,1421.0,546.0,19834.0,11692.0,0.0,540.0,316.0,13877.0,3588.0,19288.0,-28.0,-14.0,-2.0,20.0,-30.0,-4.0,538.0,316.57142857142856,58.51851851851851,62.91315104992704,62.91315104992704,2.7528486437430675,1.731903825413944,1.731903825413944,-21.0,-21.0,224.0,-14.0,316.57142857142856,31526.0,31526.0,20499.85714285714,15.714285714285714,0.6056056056056056,-5.0,10.142857142857142,-0.2857142857142858
2020-06-09,1425.0,522.0,20683.0,10943.0,0.0,533.0,320.0,14124.0,3666.0,20161.0,-7.0,4.0,247.0,78.0,240.0,-4.285714285714286,516.8571428571429,307.2857142857143,60.0375234521576,65.39872257003732,65.39872257003732,2.5238118261374076,1.6505406943653957,1.6505406943653957,-24.0,-19.285714285714285,213.0,4.0,307.2857142857143,31626.0,31626.0,20423.14285714286,16.857142857142858,0.2516431924882629,7.0,35.0,-0.037366548042704624
2020-06-10,1427.0,488.0,20848.0,10821.0,0.0,492.0,293.0,13971.0,3634.0,20360.0,-41.0,-27.0,-153.0,-32.0,-194.0,-3.0,497.42857142857144,296.57142857142856,59.552845528455286,65.83093877293253,65.83093877293253,2.340752110514198,1.5409390886987273,1.5409390886987273,-34.0,-17.142857142857142,199.0,-27.0,296.57142857142856,31669.0,31669.0,20375.571428571428,16.428571428571427,-0.07590132827324478,-45.0,39.42857142857143,1.6352459016393441
2020-06-11,1429.0,453.0,20778.0,10865.0,0.0,462.0,281.0,14056.0,3653.0,20325.0,-30.0,-12.0,85.0,19.0,55.0,3.4285714285714284,476.57142857142856,286.0,60.82251082251082,65.6638119015264,65.6638119015264,2.180190586196939,1.4315962456151439,1.4315962456151439,-35.0,-18.428571428571427,181.0,-12.0,286.0,31643.0,31643.0,20355.571428571428,24.285714285714285,-0.06857855361596008,297.0,46.42857142857143,-6.549999999999999
2020-06-12,1428.0,453.0,20285.0,11300.0,0.0,447.0,274.0,14138.0,3657.0,19832.0,-15.0,-7.0,82.0,4.0,67.0,28.285714285714285,460.14285714285717,278.2857142857143,61.297539149888145,64.22352382460028,64.22352382460028,2.23317722455016,1.4342251068545195,1.4342251068545195,0.0,-16.0,173.0,-7.0,278.2857142857143,31585.0,31585.0,20364.85714285714,44.714285714285715,0.2826446280991735,106.0,58.142857142857146,-5.177685950413221
2020-06-13,1431.0,442.0,20229.0,11283.0,0.0,440.0,262.0,14114.0,3636.0,19787.0,-7.0,-12.0,-24.0,-21.0,-31.0,19.0,443.85714285714283,269.42857142857144,59.54545454545455,64.1945925361767,64.1945925361767,2.184981956596965,1.4026402640264026,1.4026402640264026,-11.0,-14.285714285714286,178.0,-12.0,269.42857142857144,31512.0,31512.0,20355.0,35.285714285714285,1.2462686567164178,17.0,67.42857142857143,-70.47619047619048
2020-06-14,1431.0,438.0,19832.0,11652.0,0.0,422.0,256.0,14049.0,3590.0,19394.0,-18.0,-6.0,-65.0,-46.0,-83.0,47.285714285714285,431.57142857142856,263.57142857142856,60.66350710900474,62.99072544784653,62.99072544784653,2.208551835417507,1.391182823021217,1.391182823021217,-4.0,-11.285714285714286,166.0,-6.0,263.57142857142856,31484.0,31484.0,20366.428571428572,59.57142857142857,-8.575,-52.0,73.57142857142857,4.308270676691729
2020-06-15,1430.0,434.0,19899.0,11691.0,0.0,425.0,262.0,14190.0,3614.0,19465.0,3.0,6.0,141.0,24.0,144.0,44.142857142857146,422.14285714285717,257.7142857142857,61.64705882352941,62.99145299145299,62.99145299145299,2.181014121312629,1.373852484963596,1.373852484963596,-4.0,-7.857142857142857,163.0,6.0,257.7142857142857,31590.0,31590.0,20407.14285714286,53.57142857142857,-17.65454545454546,77.0,36.142857142857146,1.796074154852781
2020-06-16,1430.0,422.0,20614.0,11014.0,0.0,419.0,258.0,14371.0,3657.0,20192.0,-6.0,-4.0,181.0,43.0,175.0,24.857142857142858,412.0,251.0,61.575178997613364,65.17642595168837,65.17642595168837,2.0471524206849714,1.3342607815859366,1.3342607815859366,-12.0,-10.857142857142858,161.0,-4.0,251.0,31628.0,31628.0,20531.0,35.0,5.538011695906433,72.0,25.571428571428573,1.1324820430965683
2020-06-17,1430.0,409.0,20928.0,10717.0,0.0,406.0,252.0,14388.0,3659.0,20519.0,-13.0,-6.0,17.0,2.0,4.0,27.285714285714285,400.7142857142857,244.8571428571429,62.06896551724138,66.13367040606731,66.13367040606731,1.9543195718654434,1.2924632643387581,1.2924632643387581,-13.0,-11.428571428571429,154.0,-6.0,244.85714285714286,31645.0,31645.0,20618.714285714286,38.57142857142857,3.0089820359281445,-2.0,30.714285714285715,0.7851351351351352
2020-06-18,1431.0,398.0,21063.0,10683.0,0.0,396.0,240.0,14431.0,3659.0,20665.0,-10.0,-12.0,43.0,0.0,33.0,24.714285714285715,389.2857142857143,236.57142857142856,60.60606060606061,66.34851634851636,66.34851634851636,1.8895693870768646,1.2537012537012537,1.2537012537012537,-11.0,-12.142857142857142,156.0,-12.0,236.57142857142858,31746.0,31746.0,20679.85714285714,36.142857142857146,1.2346938775510203,35.0,35.285714285714285,0.5200698080279232
2020-06-19,1431.0,377.0,21152.0,10580.0,0.0,376.0,227.0,14383.0,3653.0,20775.0,-20.0,-13.0,-48.0,-6.0,-68.0,3.4285714285714284,378.42857142857144,227.8571428571429,60.37234042553191,66.65826295222487,66.65826295222487,1.7823373676248109,1.1880751292071094,1.1880751292071094,-21.0,-9.428571428571429,149.0,-13.0,227.85714285714286,31732.0,31732.0,20734.0,14.285714285714286,0.5787847579814624,32.0,19.571428571428573,0.4723740133576199
2020-06-20,1434.0,362.0,20843.0,10834.0,0.0,361.0,219.0,14384.0,3640.0,20481.0,-15.0,-8.0,1.0,-13.0,-14.0,-20.571428571428573,366.7142857142857,218.7142857142857,60.664819944598335,65.79852890109544,65.79852890109544,1.7367941275248284,1.1427849859519525,1.1427849859519525,-15.0,-8.571428571428571,142.0,-8.0,218.71428571428572,31677.0,31677.0,20776.14285714286,-8.857142857142858,0.25765575501583954,53.0,26.0,0.5503875968992248
2020-06-21,1434.0,353.0,20260.0,11409.0,0.0,342.0,198.0,14302.0,3604.0,19907.0,-19.0,-21.0,-82.0,-36.0,-101.0,-27.571428571428573,356.0,208.7142857142857,57.89473684210527,63.97423347753324,63.97423347753324,1.742349457058243,1.114654709652973,1.114654709652973,-9.0,-7.571428571428571,144.0,-21.0,208.71428571428572,31669.0,31669.0,20786.714285714286,-16.857142857142858,-0.13930348258706468,-20.0,18.571428571428573,0.5989672977624784
2020-06-22,1437.0,368.0,20278.0,11575.0,0.0,349.0,201.0,14290.0,3604.0,19910.0,7.0,3.0,-12.0,0.0,-5.0,10.142857142857142,350.85714285714283,202.42857142857144,57.59312320916905,63.66119360813738,63.66119360813738,1.8147746326067657,1.155307192415157,1.155307192415157,15.0,-5.285714285714286,148.0,3.0,202.42857142857142,31853.0,31853.0,20777.714285714286,15.285714285714286,-0.2857142857142858,-33.0,6.714285714285714,0.5548098434004474
2020-06-23,1438.0,362.0,20909.0,10938.0,0.0,337.0,194.0,14309.0,3605.0,20547.0,-12.0,-7.0,19.0,1.0,7.0,35.0,349.14285714285717,198.28571428571428,57.566765578635014,65.65453574905014,65.65453574905014,1.7313118752690229,1.136684774076051,1.136684774076051,-6.0,-2.0,143.0,-7.0,198.28571428571428,31847.0,31847.0,20774.285714285714,36.714285714285715,-0.037366548042704624,117.0,10.571428571428571,0.5565552699228791
2020-06-24,1438.0,356.0,21002.0,10911.0,0.0,331.0,182.0,14270.0,3609.0,20646.0,-6.0,-12.0,-39.0,4.0,-45.0,39.42857142857143,346.85714285714283,193.8571428571429,54.98489425981873,65.81017140350328,65.81017140350328,1.6950766593657747,1.1155328549493937,1.1155328549493937,-6.0,-2.4285714285714284,149.0,-12.0,193.85714285714286,31913.0,31913.0,20787.0,41.714285714285715,1.6352459016393441,-54.0,6.142857142857143,0.3764404609475033
2020-06-25,1437.0,361.0,21000.0,10868.0,0.0,360.0,196.0,14538.0,3706.0,20639.0,29.0,14.0,268.0,97.0,297.0,46.42857142857143,346.2857142857143,192.57142857142856,54.44444444444444,65.89682440065269,65.89682440065269,1.719047619047619,1.1327977908874105,1.1327977908874105,5.0,-2.142857142857143,164.0,14.0,192.57142857142858,31868.0,31868.0,20811.285714285714,47.0,-6.549999999999999,-48.0,-7.285714285714286,0.16235632183908044
2020-06-26,1436.0,363.0,21128.0,10661.0,0.0,364.0,198.0,14640.0,3707.0,20765.0,4.0,2.0,102.0,1.0,106.0,58.142857142857146,343.85714285714283,190.0,54.395604395604394,66.46324200195036,66.46324200195036,1.718099204846649,1.1419044323508132,1.1419044323508132,2.0,-5.142857142857143,166.0,2.0,190.0,31789.0,31789.0,20824.571428571428,60.57142857142857,-5.177685950413221,59.0,3.142857142857143,0.17741935483870971
2020-06-27,1437.0,345.0,20932.0,10855.0,0.0,345.0,188.0,14676.0,3714.0,20587.0,-19.0,-10.0,36.0,7.0,17.0,67.42857142857143,343.85714285714283,187.1428571428572,54.492753623188406,65.85081951741279,65.85081951741279,1.6481941524937895,1.0853493566552364,1.0853493566552364,-18.0,-4.0,157.0,-10.0,187.14285714285714,31787.0,31787.0,20829.571428571428,67.42857142857143,-70.47619047619048,22.0,0.14285714285714285,0.03464203233256352
2020-06-28,1437.0,338.0,20430.0,11332.0,0.0,338.0,189.0,14631.0,3705.0,20092.0,-7.0,1.0,-45.0,-9.0,-52.0,73.57142857142857,343.57142857142856,185.42857142857144,55.917159763313606,64.32214596058182,64.32214596058182,1.6544297601566325,1.0641647251432529,1.0641647251432529,-7.0,-4.142857142857143,149.0,1.0,185.42857142857142,31762.0,31762.0,20877.285714285714,73.85714285714286,4.308270676691729,-114.0,11.571428571428571,0.18027210884353737
2020-06-29,1438.0,332.0,20371.0,11479.0,0.0,332.0,183.0,14714.0,3716.0,20039.0,-6.0,-6.0,83.0,11.0,77.0,36.142857142857146,338.85714285714283,180.28571428571428,55.12048192771084,63.95918367346939,63.95918367346939,1.629767807176869,1.042386185243328,1.042386185243328,-6.0,-5.0,149.0,-6.0,180.28571428571428,31850.0,31850.0,20939.85714285714,40.857142857142854,1.796074154852781,40.0,19.428571428571427,2.1238938053097347
2020-06-30,1438.0,334.0,20944.0,10957.0,0.0,337.0,174.0,14781.0,3744.0,20610.0,5.0,-9.0,67.0,28.0,72.0,25.571428571428573,332.2857142857143,175.0,51.632047477744806,65.65311432243503,65.65311432243503,1.5947288006111535,1.0469891225980377,1.0469891225980377,2.0,-6.285714285714286,163.0,-9.0,175.0,31901.0,31901.0,20950.714285714286,32.142857142857146,1.1324820430965683,96.0,25.285714285714285,4.488636363636362
2020-07-01,1437.0,327.0,21336.0,10660.0,0.0,329.0,170.0,14787.0,3740.0,21009.0,-8.0,-4.0,6.0,-4.0,-2.0,30.714285714285715,329.0,170.85714285714286,51.671732522796354,66.68333541692711,66.68333541692711,1.532620922384702,1.022002750343793,1.022002750343793,-7.0,-3.142857142857143,159.0,-4.0,170.85714285714286,31996.0,31996.0,20935.571428571428,34.0,0.7851351351351352,26.0,23.714285714285715,37.33333333333333
2020-07-02,1438.0,326.0,21438.0,10556.0,0.0,327.0,160.0,14824.0,3744.0,21112.0,-2.0,-10.0,37.0,4.0,35.0,35.285714285714285,323.2857142857143,165.14285714285714,48.92966360856269,67.0063136838157,67.0063136838157,1.5206642410672637,1.0189410514471464,1.0189410514471464,-1.0,-5.285714285714286,167.0,-10.0,165.14285714285714,31994.0,31994.0,20913.428571428572,41.0,0.5200698080279232,7.0,31.714285714285715,13.226415094339622
2020-07-03,1435.0,319.0,21204.0,10501.0,0.0,318.0,161.0,14865.0,3744.0,20885.0,-9.0,1.0,41.0,0.0,32.0,19.571428571428573,319.42857142857144,159.71428571428572,50.62893081761006,66.8790411607002,66.8790411607002,1.5044331258253159,1.0061504494559217,1.0061504494559217,-7.0,-2.857142857142857,157.0,1.0,159.71428571428572,31705.0,31705.0,20912.285714285714,23.428571428571427,0.4723740133576199,100.0,39.0,3.491666666666667
2020-07-04,1434.0,323.0,20826.0,10976.0,0.0,322.0,159.0,14914.0,3748.0,20503.0,4.0,-2.0,49.0,4.0,53.0,26.0,313.85714285714283,155.42857142857142,49.378881987577635,65.48644739324571,65.48644739324571,1.550945932968405,1.0156593924910382,1.0156593924910382,4.0,-5.285714285714286,163.0,-2.0,155.42857142857142,31802.0,31802.0,20907.714285714286,31.571428571428573,0.5503875968992248,11.0,34.57142857142857,2.286075949367089
2020-07-05,1434.0,301.0,20275.0,11472.0,0.0,298.0,149.0,14918.0,3743.0,19974.0,-24.0,-10.0,4.0,-5.0,-20.0,18.571428571428573,308.57142857142856,151.28571428571428,50.0,63.864302138784765,63.864302138784765,1.4845869297163996,0.9481210823069895,0.9481210823069895,-22.0,-5.142857142857143,149.0,-10.0,151.28571428571428,31747.0,31747.0,20879.0,23.857142857142858,0.5989672977624784,-58.0,28.714285714285715,1.675
2020-07-06,1436.0,312.0,20363.0,11532.0,0.0,305.0,145.0,14878.0,3729.0,20051.0,7.0,-4.0,-40.0,-14.0,-33.0,6.714285714285714,301.14285714285717,147.42857142857142,47.540983606557376,63.84386267440038,63.84386267440038,1.532190738103423,0.9782097507446309,0.9782097507446309,11.0,-6.857142857142857,160.0,-4.0,147.42857142857142,31895.0,31895.0,20841.428571428572,14.142857142857142,0.5548098434004474,91.0,33.285714285714285,1.353780313837375
2020-07-07,1436.0,297.0,20912.0,11066.0,0.0,298.0,144.0,15002.0,3766.0,20615.0,-7.0,-1.0,124.0,37.0,117.0,10.571428571428571,295.42857142857144,143.28571428571428,48.322147651006716,65.39495903433611,65.39495903433611,1.4202371843917367,0.9287635249233848,0.9287635249233848,-15.0,-5.714285714285714,154.0,-1.0,143.28571428571428,31978.0,31978.0,20848.714285714286,16.285714285714285,0.5565552699228791,65.0,17.857142857142858,0.9558472553699283
2020-07-08,1438.0,291.0,21135.0,10835.0,0.0,292.0,141.0,14954.0,3741.0,20844.0,-6.0,-3.0,-48.0,-25.0,-54.0,6.142857142857143,285.42857142857144,138.71428571428572,48.28767123287671,66.10885204879574,66.10885204879574,1.3768630234208659,0.9102283390678761,0.9102283390678761,-6.0,-9.857142857142858,151.0,-3.0,138.71428571428572,31970.0,31970.0,20873.571428571428,16.142857142857142,0.3764404609475033,-15.0,22.142857142857142,0.7906976744186046
2020-07-09,1435.0,278.0,21175.0,10722.0,0.0,275.0,133.0,14923.0,3729.0,20897.0,-17.0,-8.0,-31.0,-12.0,-48.0,-7.285714285714286,279.0,135.28571428571428,48.36363636363637,66.38555350032918,66.38555350032918,1.3128689492325856,0.8715553186820078,0.8715553186820078,-13.0,-6.571428571428571,142.0,-8.0,135.28571428571428,31897.0,31897.0,20888.85714285714,-0.8571428571428571,0.16235632183908044,39.0,32.285714285714285,0.7878464818763325
2020-07-10,1433.0,279.0,21255.0,10611.0,0.0,278.0,132.0,14979.0,3739.0,20976.0,3.0,-1.0,56.0,10.0,59.0,3.142857142857143,273.14285714285717,133.14285714285714,47.482014388489205,66.70118621728489,66.70118621728489,1.3126323218066338,0.875541329316513,0.875541329316513,1.0,-6.857142857142857,146.0,-1.0,133.14285714285714,31866.0,31866.0,20870.14285714286,9.0,0.17741935483870971,-8.0,15.142857142857142,0.6448893572181243
2020-07-11,1435.0,254.0,21000.0,10838.0,0.0,252.0,127.0,15027.0,3752.0,20746.0,-26.0,-5.0,48.0,13.0,22.0,0.14285714285714285,268.57142857142856,130.42857142857142,50.39682539682539,65.95891701740058,65.95891701740058,1.2095238095238094,0.797788805829512,0.797788805829512,-25.0,-5.142857142857143,125.0,-5.0,130.42857142857142,31838.0,31838.0,20879.14285714286,4.714285714285714,0.03464203233256352,41.0,12.142857142857142,0.714107365792759
2020-07-12,1434.0,255.0,20382.0,11292.0,0.0,253.0,125.0,14912.0,3684.0,20127.0,1.0,-2.0,-115.0,-68.0,-114.0,11.571428571428571,262.2857142857143,127.42857142857144,49.40711462450593,64.34930858117067,64.34930858117067,1.2511039152193113,0.8050767190755824,0.8050767190755824,1.0,-6.285714285714286,128.0,-2.0,127.42857142857143,31674.0,31674.0,20915.14285714286,17.857142857142858,0.18027210884353737,13.0,17.857142857142858,0.7591036414565826
2020-07-13,1434.0,264.0,20232.0,11510.0,0.0,264.0,130.0,14941.0,3736.0,19968.0,11.0,5.0,29.0,52.0,40.0,19.428571428571427,259.42857142857144,125.71428571428572,49.24242424242424,63.73889483964463,63.73889483964463,1.3048635824436536,0.8317056266145801,0.8317056266145801,9.0,-3.4285714285714284,134.0,5.0,125.71428571428571,31742.0,31742.0,20951.714285714286,22.285714285714285,2.1238938053097347,-29.0,13.428571428571429,0.5548037889039242
2020-07-14,1433.0,261.0,20975.0,10831.0,0.0,266.0,125.0,15035.0,3744.0,20714.0,2.0,-5.0,94.0,8.0,96.0,25.285714285714285,255.28571428571428,123.71428571428572,46.99248120300752,65.94667672766144,65.94667672766144,1.2443384982121573,0.8205998868138087,0.8205998868138087,-3.0,-4.428571428571429,141.0,-5.0,123.71428571428571,31806.0,31806.0,20983.714285714286,29.428571428571427,4.488636363636362,44.0,17.142857142857142,0.69281045751634
2020-07-15,1436.0,247.0,21387.0,10481.0,0.0,248.0,120.0,15079.0,3749.0,21140.0,-18.0,-5.0,44.0,5.0,26.0,23.714285714285715,254.57142857142858,122.14285714285714,48.38709677419355,67.11120873603616,67.11120873603616,1.1549071866086875,0.7750721727124388,0.7750721727124388,-14.0,-1.1428571428571428,128.0,-5.0,122.14285714285714,31868.0,31868.0,20995.0,24.428571428571427,37.33333333333333,25.0,2.2857142857142856,0.6206293706293707
2020-07-16,1438.0,254.0,21431.0,10469.0,0.0,255.0,121.0,15079.0,3742.0,21177.0,7.0,1.0,0.0,-7.0,7.0,31.714285714285715,254.0,120.85714285714286,47.45098039215686,67.18181818181819,67.18181818181819,1.1851990107787784,0.7962382445141065,0.7962382445141065,7.0,-0.2857142857142857,134.0,1.0,120.85714285714286,31900.0,31900.0,21022.0,32.285714285714285,13.226415094339622,8.0,0.14285714285714285,0.4261992619926199
2020-07-17,1439.0,248.0,21479.0,10477.0,0.0,249.0,118.0,15185.0,3764.0,21231.0,-6.0,-3.0,106.0,22.0,100.0,39.0,251.42857142857142,119.42857142857144,47.389558232931726,67.21429465515084,67.21429465515084,1.1546161366916523,0.7760670922518462,0.7760670922518462,-6.0,-2.5714285714285716,131.0,-3.0,119.42857142857143,31956.0,31956.0,21092.714285714286,41.57142857142857,3.491666666666667,18.0,0.0,0.3341463414634146
2020-07-18,1437.0,246.0,21079.0,10747.0,0.0,247.0,116.0,15198.0,3764.0,20833.0,-2.0,-2.0,13.0,0.0,11.0,34.57142857142857,249.71428571428572,119.0,46.963562753036435,66.23201156287313,66.23201156287313,1.167038284548603,0.7729529315653868,0.7729529315653868,-2.0,-1.1428571428571428,131.0,-2.0,119.0,31826.0,31826.0,21117.428571428572,36.285714285714285,2.286075949367089,-63.0,-45.285714285714285,-0.7075471698113207
2020-07-19,1437.0,253.0,20571.0,11181.0,0.0,249.0,116.0,15138.0,3754.0,20318.0,2.0,0.0,-60.0,-10.0,-58.0,28.714285714285715,250.0,120.0,46.58634538152611,64.786470143613,64.786470143613,1.2298867337513977,0.7968002015621064,0.7968002015621064,7.0,0.2857142857142857,133.0,0.0,120.0,31752.0,31752.0,21124.285714285714,28.428571428571427,1.675,-2.0,57.0,0.23380281690140853
2020-07-20,1442.0,246.0,20727.0,11220.0,0.0,246.0,120.0,15232.0,3779.0,20481.0,-3.0,4.0,94.0,25.0,91.0,33.285714285714285,247.71428571428572,120.85714285714286,48.78048780487805,64.87933139261902,64.87933139261902,1.1868577218121292,0.7700253544933797,0.7700253544933797,-7.0,-2.2857142857142856,126.0,4.0,120.85714285714286,31947.0,31947.0,21131.85714285714,35.57142857142857,1.353780313837375,-30.0,72.28571428571429,2.5454545454545454
2020-07-21,1452.0,253.0,21148.0,10873.0,0.0,254.0,122.0,15289.0,3788.0,20895.0,8.0,2.0,57.0,9.0,65.0,17.857142857142858,246.0,121.0,48.031496062992126,66.04415852097061,66.04415852097061,1.1963306222810668,0.790106492614222,0.790106492614222,7.0,-1.7142857142857142,132.0,2.0,121.0,32021.0,32021.0,21151.285714285714,19.571428571428573,0.9558472553699283,-273.0,72.57142857142857,8.0
2020-07-22,1479.0,249.0,21435.0,10730.0,0.0,250.0,127.0,15278.0,3791.0,21186.0,-4.0,5.0,-11.0,3.0,-15.0,22.142857142857142,246.28571428571428,122.42857142857144,50.8,66.6407585885279,66.6407585885279,1.1616515045486353,0.7741333747862584,0.7741333747862584,-4.0,0.2857142857142857,123.0,5.0,122.42857142857143,32165.0,32165.0,21188.571428571428,21.857142857142858,0.7906976744186046,741.0,83.28571428571429,-6.653333333333333
2020-07-23,1504.0,238.0,21484.0,10852.0,0.0,239.0,127.0,15328.0,3783.0,21246.0,-11.0,0.0,50.0,-8.0,39.0,32.285714285714285,249.14285714285714,124.42857142857144,53.13807531380753,66.43988124690748,66.43988124690748,1.1078011543474213,0.7360217714002969,0.7360217714002969,-11.0,2.0,112.0,0.0,124.42857142857143,32336.0,32336.0,21228.714285714286,29.428571428571427,0.7878464818763325,115.0,72.28571428571429,25.337349397590355
2020-07-24,1520.0,236.0,21615.0,10726.0,0.0,237.0,119.0,15322.0,3779.0,21379.0,-2.0,-8.0,-6.0,-4.0,-8.0,15.142857142857142,251.28571428571428,126.28571428571428,50.210970464135016,66.83466806839616,66.83466806839616,1.0918343742771224,0.7297238799047648,0.7297238799047648,-2.0,1.7142857142857142,118.0,-8.0,126.28571428571429,32341.0,32341.0,21232.571428571428,13.0,0.6448893572181243,20.0,77.28571428571429,3.6360544217687076
2020-07-25,1527.0,248.0,21340.0,10931.0,0.0,249.0,126.0,15351.0,3785.0,21092.0,12.0,7.0,29.0,6.0,41.0,12.142857142857142,251.85714285714286,126.85714285714286,50.602409638554214,66.12748287936537,66.12748287936537,1.162136832239925,0.7684918347742555,0.7684918347742555,12.0,0.2857142857142857,123.0,7.0,126.85714285714286,32271.0,32271.0,21268.428571428572,11.571428571428571,0.714107365792759,12.0,137.57142857142858,2.3658759124087596
2020-07-26,1529.0,267.0,20852.0,11411.0,0.0,269.0,130.0,15344.0,3782.0,20585.0,20.0,4.0,-7.0,-3.0,13.0,17.857142857142858,253.42857142857142,127.28571428571428,48.3271375464684,64.63131140935437,64.63131140935437,1.2804527143679265,0.8275733812726652,0.8275733812726652,19.0,1.1428571428571428,139.0,4.0,127.28571428571429,32263.0,32263.0,21307.428571428572,16.285714285714285,0.7591036414565826,-79.0,32.0,1.119238476953908
2020-07-27,1533.0,258.0,20754.0,11568.0,0.0,261.0,133.0,15323.0,3774.0,20496.0,-8.0,3.0,-21.0,-8.0,-29.0,13.428571428571429,257.2857142857143,128.0,50.95785440613027,64.21013551141638,64.21013551141638,1.2431338537149466,0.7982179320586598,0.7982179320586598,-9.0,3.4285714285714284,128.0,3.0,128.0,32322.0,32322.0,21321.14285714286,9.571428571428571,0.5548037889039242,5.0,19.857142857142858,0.8877793628150261
2020-07-28,1538.0,255.0,21399.0,11035.0,0.0,258.0,126.0,15370.0,3790.0,21144.0,-3.0,-7.0,47.0,16.0,44.0,17.142857142857142,261.2857142857143,128.85714285714286,48.837209302325576,65.97706110871307,65.97706110871307,1.1916444693677275,0.7862119997533452,0.7862119997533452,-3.0,3.5714285714285716,132.0,-7.0,128.85714285714286,32434.0,32434.0,21318.14285714286,13.142857142857142,0.69281045751634,149.0,12.285714285714286,0.6604303086997193
2020-07-29,1567.0,257.0,21708.0,10887.0,0.0,261.0,130.0,15392.0,3786.0,21451.0,3.0,4.0,22.0,-4.0,25.0,2.2857142857142856,263.0,128.28571428571428,49.808429118773944,66.59917165209389,66.59917165209389,1.183895338124194,0.7884644884184691,0.7884644884184691,2.0,1.2857142857142858,131.0,4.0,128.28571428571428,32595.0,32595.0,21318.85714285714,0.5714285714285714,0.6206293706293707,2.0,14.571428571428571,0.2124951793289626
2020-07-30,1587.0,262.0,21580.0,11070.0,0.0,266.0,132.0,15395.0,3786.0,21318.0,5.0,2.0,3.0,0.0,8.0,0.14285714285714285,263.42857142857144,128.14285714285714,49.62406015037594,66.09494640122512,66.09494640122512,1.2140871177015755,0.8024502297090351,0.8024502297090351,5.0,0.2857142857142857,134.0,2.0,128.14285714285714,32650.0,32650.0,21320.428571428572,-0.2857142857142857,0.4261992619926199,30.0,16.142857142857142,0.19695613249776187
2020-07-31,1594.0,261.0,21594.0,11032.0,0.0,265.0,125.0,15414.0,3792.0,21333.0,-1.0,-7.0,19.0,6.0,18.0,0.0,264.7142857142857,127.71428571428572,47.16981132075472,66.18647704284926,66.18647704284926,1.208669074742984,0.7999754796787838,0.7999754796787838,-1.0,1.2857142857142858,140.0,-7.0,127.71428571428571,32626.0,32626.0,21336.428571428572,-1.2857142857142858,0.3341463414634146,-33.0,30.428571428571427,0.275307980717729
